,Username,Display_Name,Gender,notebook_url,code_location,labels,top_labels
913,adityasharma01,Aditya Sharma,male,https://www.kaggle.com/code/adityasharma01/tps-11-nn-baseline,D:\learning\thesis\male\adityasharma01\tps-11-nn-baseline.ipynb,['Tabular Playground Series - Nov 2021'],{'Tabular Playground Series - Nov 2021'}
914,aycapolat,ayca,female,https://www.kaggle.com/code/aycapolat/titanic-dataset-pred-linear-reg,D:\learning\thesis\female\aycapolat\titanic-dataset-pred-linear-reg.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
915,salihagorgulu,Saliha Görgülü,female,https://www.kaggle.com/code/salihagorgulu/feature-engineering-diabetes-ml,D:\learning\thesis\female\salihagorgulu\feature-engineering-diabetes-ml.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
916,gamzebayir,Gamze BAYIR,female,https://www.kaggle.com/code/gamzebayir/fraud-detection-choosing-base-model,D:\learning\thesis\female\gamzebayir\fraud-detection-choosing-base-model.ipynb,['IEEE-CIS Fraud Detection'],{'IEEE-CIS Fraud Detection'}
917,harshghadiya,Harsh Ghadiya,male,https://www.kaggle.com/code/harshghadiya/sklearn-logistic-regression-with-eda-titan,D:\learning\thesis\male\harshghadiya\sklearn-logistic-regression-with-eda-titan.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
918,sfktrkl,Şafak Türkeli,male,https://www.kaggle.com/code/sfktrkl/titanic-votingclassifier-with-gridsearchcv,D:\learning\thesis\male\sfktrkl\titanic-votingclassifier-with-gridsearchcv.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
919,rahulsd91,Rahul,male,https://www.kaggle.com/code/rahulsd91/moa-autoencoder-features-only-lb-0-01879,D:\learning\thesis\male\rahulsd91\moa-autoencoder-features-only-lb-0-01879.ipynb,"['iterative stratification', 'Mechanisms of Action (MoA) Prediction']",{'Mechanisms of Action (MoA) Prediction'}
920,mohammadkashifunique,Mohammad Kashif,male,https://www.kaggle.com/code/mohammadkashifunique/tps-nov-complete-eda-model-prediction,D:\learning\thesis\male\mohammadkashifunique\tps-nov-complete-eda-model-prediction.ipynb,['Tabular Playground Series - Nov 2021'],{'Tabular Playground Series - Nov 2021'}
921,mustafacihadgoktepe,Mustafa Cihad Goktepe,male,https://www.kaggle.com/code/mustafacihadgoktepe/spaceship-titanic-deep-learning,D:\learning\thesis\male\mustafacihadgoktepe\spaceship-titanic-deep-learning.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
922,shruthimshruthim,Shruthi M,female,https://www.kaggle.com/code/shruthimshruthim/mobile-price-classification,D:\learning\thesis\female\shruthimshruthim\mobile-price-classification.ipynb,['Mobile Price Classification'],{'Mobile Price Classification'}
923,sunnymarkliu,Qing Liu,female,https://www.kaggle.com/code/sunnymarkliu/augment-insincere-questions-with-markov-chains,D:\learning\thesis\female\sunnymarkliu\augment-insincere-questions-with-markov-chains.ipynb,['Quora Insincere Questions Classification'],{'Quora Insincere Questions Classification'}
924,ishaparanjpe,Isha Paranjpe,female,https://www.kaggle.com/code/ishaparanjpe/breast-cancer-xgboost-adaboost-lasso-cv,D:\learning\thesis\female\ishaparanjpe\breast-cancer-xgboost-adaboost-lasso-cv.ipynb,['Breast Cancer Wisconsin (Diagnostic) Data Set'],{'Breast Cancer Wisconsin (Diagnostic) Data Set'}
925,anas123siddiqui,Mohammad Anas,male,https://www.kaggle.com/code/anas123siddiqui/titanic-competition-submission,D:\learning\thesis\male\anas123siddiqui\titanic-competition-submission.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
926,nisasoylu,Nisa Soylu,female,https://www.kaggle.com/code/nisasoylu/knn-implementation-on-cancer-dataset-nisa,D:\learning\thesis\female\nisasoylu\knn-implementation-on-cancer-dataset-nisa.ipynb,['Breast Cancer Wisconsin (Diagnostic) Data Set'],{'Breast Cancer Wisconsin (Diagnostic) Data Set'}
927,w5833946,Ruby,female,https://www.kaggle.com/code/w5833946/f1-itpt,D:\learning\thesis\female\w5833946\f1-itpt.ipynb,['CommonLit Readability Prize'],{'CommonLit Readability Prize'}
928,leodaniel,Leonardo Tavares,male,https://www.kaggle.com/code/leodaniel/techshot-ml-04,D:\learning\thesis\male\leodaniel\techshot-ml-04.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
929,mineshjethva,Minesh A. Jethva,male,https://www.kaggle.com/code/mineshjethva/the-minimal-normalize-x-skew-y-exploratory,D:\learning\thesis\male\mineshjethva\the-minimal-normalize-x-skew-y-exploratory.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
930,shinichioto,Shinichi Oto,male,https://www.kaggle.com/code/shinichioto/titanic-boosting-algorithm-and-other-model,D:\learning\thesis\male\shinichioto\titanic-boosting-algorithm-and-other-model.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
931,rhtsingh,Rohit Singh,male,https://www.kaggle.com/code/rhtsingh/swa-apex-amp-interpreting-transformers-in-torch,D:\learning\thesis\male\rhtsingh\swa-apex-amp-interpreting-transformers-in-torch.ipynb,['CommonLit Readability Prize'],{'CommonLit Readability Prize'}
932,prashanththangavel,Prashanth Thangavel,male,https://www.kaggle.com/code/prashanththangavel/advanced-feature-engineering-feature-encoding,D:\learning\thesis\male\prashanththangavel\advanced-feature-engineering-feature-encoding.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
933,mastmustu,Mustafa Fatakdawala,male,https://www.kaggle.com/code/mastmustu/lqv-vs-knn,D:\learning\thesis\male\mastmustu\lqv-vs-knn.ipynb,['Credit Card Fraud Detection'],{'Credit Card Fraud Detection'}
934,archananarayanan,ARCHANA NARAYANAN,female,https://www.kaggle.com/code/archananarayanan/titanic-machine-learning,D:\learning\thesis\female\archananarayanan\titanic-machine-learning.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
935,mansimeena,Mansi Meena,female,https://www.kaggle.com/code/mansimeena/digit-recognition-using-cnn,D:\learning\thesis\female\mansimeena\digit-recognition-using-cnn.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
936,joanneanto,Joanne Anto,female,https://www.kaggle.com/code/joanneanto/titanic-prediction,D:\learning\thesis\female\joanneanto\titanic-prediction.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
937,gauravduttakiit,Gaurav Dutta,male,https://www.kaggle.com/code/gauravduttakiit/cassava-leaf-classification-efficientnet,D:\learning\thesis\male\gauravduttakiit\cassava-leaf-classification-efficientnet.ipynb,"['Cassava Leaf Disease Classification', 'Cassava Disease Classification', 'EfficientNet : Cassava Leaf Classification']",{'Cassava Leaf Disease Classification'}
938,harinuu,HARINI M,female,https://www.kaggle.com/code/harinuu/house-price-prediction-using-randomforest,D:\learning\thesis\female\harinuu\house-price-prediction-using-randomforest.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
939,mruanova,Mau Rua,male,https://www.kaggle.com/code/mruanova/titanic-machine-learning-from-disaster,D:\learning\thesis\male\mruanova\titanic-machine-learning-from-disaster.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
940,vishalvanpariya,Vishal Vanpariya,male,https://www.kaggle.com/code/vishalvanpariya/titanic-top-6,D:\learning\thesis\male\vishalvanpariya\titanic-top-6.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
941,alirasheed1,Ali Rasheed,male,https://www.kaggle.com/code/alirasheed1/house-price-top-12,D:\learning\thesis\male\alirasheed1\house-price-top-12.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
942,sonalisingh1411,🚀𝐒𝐨𝐧𝐚𝐥𝐢 𝐒𝐢𝐧𝐠𝐡,female,https://www.kaggle.com/code/sonalisingh1411/exploratory-data-analysis-on-housing-price-data,D:\learning\thesis\female\sonalisingh1411\exploratory-data-analysis-on-housing-price-data.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
943,michalashkenazi,Michal Ashkenazi,male,https://www.kaggle.com/code/michalashkenazi/iris-classification-using-knn,D:\learning\thesis\male\michalashkenazi\iris-classification-using-knn.ipynb,['Iris Species'],{'Iris Species'}
944,mehrdadsadeghi,Mehrdad Sadeghi,male,https://www.kaggle.com/code/mehrdadsadeghi/house-price-advanced-regression-techniques,D:\learning\thesis\male\mehrdadsadeghi\house-price-advanced-regression-techniques.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
945,ayoubchaoui,ayoub chaoui,male,https://www.kaggle.com/code/ayoubchaoui/digit-recognizer-dimensionality-reduction,D:\learning\thesis\male\ayoubchaoui\digit-recognizer-dimensionality-reduction.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
946,marcinrutecki,Marcin Rutecki,male,https://www.kaggle.com/code/marcinrutecki/smote-and-tomek-links-for-imbalanced-data,D:\learning\thesis\male\marcinrutecki\smote-and-tomek-links-for-imbalanced-data.ipynb,"['Credit Card Fraud Detection', 'Credit Card Fraud Detection', 'Credit Card Fraud Detection']",{'Credit Card Fraud Detection'}
947,satnam007,satnam,male,https://www.kaggle.com/code/satnam007/hyperopt,D:\learning\thesis\male\satnam007\hyperopt.ipynb,['Mobile Price Classification'],{'Mobile Price Classification'}
948,vandana12911,Vandana,female,https://www.kaggle.com/code/vandana12911/titanic-with-decision-tree,D:\learning\thesis\female\vandana12911\titanic-with-decision-tree.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
949,paulojunqueira,Paulo Junqueira,male,https://www.kaggle.com/code/paulojunqueira/custom-mlp-0-78,D:\learning\thesis\male\paulojunqueira\custom-mlp-0-78.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
950,cembkmaz,Cem Bıkmaz,male,https://www.kaggle.com/code/cembkmaz/diabets-dataset-eda-and-pycaret-application,D:\learning\thesis\male\cembkmaz\diabets-dataset-eda-and-pycaret-application.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
951,grishmamodi,Grishma Modi,female,https://www.kaggle.com/code/grishmamodi/getting-started-with-titanic,D:\learning\thesis\female\grishmamodi\getting-started-with-titanic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
952,ulrikthygepedersen,Ulrik Thyge Pedersen,male,https://www.kaggle.com/code/ulrikthygepedersen/xgboost-regressor-model-house-prices,D:\learning\thesis\male\ulrikthygepedersen\xgboost-regressor-model-house-prices.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
953,gopidurgaprasad,Gopi Durgaprasad,female,https://www.kaggle.com/code/gopidurgaprasad/siim-8-folds-with-8-tpu-cores-pytorch,D:\learning\thesis\female\gopidurgaprasad\siim-8-folds-with-8-tpu-cores-pytorch.ipynb,"['SIIM ISIC - 224x224 images', 'SIIM-ISIC Melanoma Classification']",{'SIIM-ISIC Melanoma Classification'}
954,ravijoe,ravi tanwar,male,https://www.kaggle.com/code/ravijoe/feature-scaling-and-normalization,D:\learning\thesis\male\ravijoe\feature-scaling-and-normalization.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
955,yogeshrampariya,Yogesh Rampariya,male,https://www.kaggle.com/code/yogeshrampariya/fmnist-pytorch-model-with-resnet-regularization,D:\learning\thesis\male\yogeshrampariya\fmnist-pytorch-model-with-resnet-regularization.ipynb,['Fashion MNIST'],{'Fashion MNIST'}
956,tolgadincer,Tolga,male,https://www.kaggle.com/code/tolgadincer/ensemble-weight-optimization,D:\learning\thesis\male\tolgadincer\ensemble-weight-optimization.ipynb,"['Autograd', 'MoA OOF Predictions', 'Mechanisms of Action (MoA) Prediction']",{'Mechanisms of Action (MoA) Prediction'}
957,ayushikaushik,Ayushi Kaushik,female,https://www.kaggle.com/code/ayushikaushik/down-sampling-majority-class-6-classification-algo,D:\learning\thesis\female\ayushikaushik\down-sampling-majority-class-6-classification-algo.ipynb,['Credit Card Fraud Detection'],{'Credit Card Fraud Detection'}
958,aditi81k,Aditi Kothiya,female,https://www.kaggle.com/code/aditi81k/titanic-problem,D:\learning\thesis\female\aditi81k\titanic-problem.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
959,shub99,Shubham Singh,male,https://www.kaggle.com/code/shub99/exercise-your-first-machine-learning-model,D:\learning\thesis\male\shub99\exercise-your-first-machine-learning-model.ipynb,"['Mobile Price Classification', 'Melbourne Housing Snapshot']",{'Mobile Price Classification'}
960,ayushimishra2809,Ayushi Mishra,female,https://www.kaggle.com/code/ayushimishra2809/mnist-dataset-model-and-gui-application,D:\learning\thesis\female\ayushimishra2809\mnist-dataset-model-and-gui-application.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
961,qiaoningchen,Lucy,female,https://www.kaggle.com/code/qiaoningchen/agerelatedconditions-simpleensemble,D:\learning\thesis\female\qiaoningchen\agerelatedconditions-simpleensemble.ipynb,['ICR - Identifying Age-Related Conditions'],{'ICR - Identifying Age-Related Conditions'}
962,marcogorelli,Marco Gorelli,male,https://www.kaggle.com/code/marcogorelli/cln-titanic-data-science-solutions,D:\learning\thesis\male\marcogorelli\cln-titanic-data-science-solutions.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
963,emineyetm,Emine Bozkuş,female,https://www.kaggle.com/code/emineyetm/autoviz-the-key-to-effortless-data-visualization,D:\learning\thesis\female\emineyetm\autoviz-the-key-to-effortless-data-visualization.ipynb,['Iris Species'],{'Iris Species'}
964,lonnieqin,Lonnie,male,https://www.kaggle.com/code/lonnieqin/spaceship-titanic-prediction-with-catboost,D:\learning\thesis\male\lonnieqin\spaceship-titanic-prediction-with-catboost.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
965,kickitlikeshika,Ahmed Khaled,male,https://www.kaggle.com/code/kickitlikeshika/fraud-detection-with-92-acc,D:\learning\thesis\male\kickitlikeshika\fraud-detection-with-92-acc.ipynb,['IEEE-CIS Fraud Detection'],{'IEEE-CIS Fraud Detection'}
966,valentinateslenko,Valentina Teslenko,female,https://www.kaggle.com/code/valentinateslenko/the-rich-have-a-better-chance-of-surviving,D:\learning\thesis\female\valentinateslenko\the-rich-have-a-better-chance-of-surviving.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
967,renataghisloti,Renata Ghisloti Duarte de Souza,female,https://www.kaggle.com/code/renataghisloti/find-and-drop-highly-correlated-features,D:\learning\thesis\female\renataghisloti\find-and-drop-highly-correlated-features.ipynb,['Jane Street Market Prediction'],{'Jane Street Market Prediction'}
968,emilielagrange,Emilie Lagrange,female,https://www.kaggle.com/code/emilielagrange/life-goes-on-until-the-iceberg-comes,D:\learning\thesis\female\emilielagrange\life-goes-on-until-the-iceberg-comes.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
969,swatikhedekar,Swati Khedekar,female,https://www.kaggle.com/code/swatikhedekar/eda-on-advance-house-price-prediction,D:\learning\thesis\female\swatikhedekar\eda-on-advance-house-price-prediction.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
970,tboyle10,Tara Boyle,female,https://www.kaggle.com/code/tboyle10/lstm-attention,D:\learning\thesis\female\tboyle10\lstm-attention.ipynb,['Quora Insincere Questions Classification'],{'Quora Insincere Questions Classification'}
971,elcaiseri,Kassem,male,https://www.kaggle.com/code/elcaiseri/icr-multiheads-ensemble-baseline-cv-0-23-eda,D:\learning\thesis\male\elcaiseri\icr-multiheads-ensemble-baseline-cv-0-23-eda.ipynb,['ICR - Identifying Age-Related Conditions'],{'ICR - Identifying Age-Related Conditions'}
972,arunasivapragasam,Aruna S,female,https://www.kaggle.com/code/arunasivapragasam/house-price-prediction-feature-engineering,D:\learning\thesis\female\arunasivapragasam\house-price-prediction-feature-engineering.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
973,tracyporter,Tracy Porter,female,https://www.kaggle.com/code/tracyporter/spaceship-t-udemy,D:\learning\thesis\female\tracyporter\spaceship-t-udemy.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
974,atsushiiwasaki,Atsushi Iwasaki,male,https://www.kaggle.com/code/atsushiiwasaki/clrp-roberta-base-oof-task-fineturning-infer,D:\learning\thesis\male\atsushiiwasaki\clrp-roberta-base-oof-task-fineturning-infer.ipynb,"['Huggingface Roberta Variants', 'CommonLit Readability Prize']",{'CommonLit Readability Prize'}
975,nidakapmaz,Nida Kapmaz,female,https://www.kaggle.com/code/nidakapmaz/diabetes-visualization-and-prediction,D:\learning\thesis\female\nidakapmaz\diabetes-visualization-and-prediction.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
976,gopidurgaprasad,Gopi Durgaprasad,female,https://www.kaggle.com/code/gopidurgaprasad/siim-pytorch-1-6-native-amp,D:\learning\thesis\female\gopidurgaprasad\siim-pytorch-1-6-native-amp.ipynb,"['JPEG Melanoma 512x512', 'SIIM-ISIC Melanoma Classification']",{'SIIM-ISIC Melanoma Classification'}
977,neerajkaroshi,Neeraj Karoshi,male,https://www.kaggle.com/code/neerajkaroshi/exercise-pipelines,D:\learning\thesis\male\neerajkaroshi\exercise-pipelines.ipynb,['Housing Prices Competition for Kaggle Learn Users'],{'Housing Prices Competition for Kaggle Learn Users'}
